id,console-name,product-name,loose-price,cib-price,new-price,graded-price,box-only-price,manual-only-price,bgs-10-price,condition-17-price,condition-18-price,gamestop-price,gamestop-trade-price,retail-loose-buy,retail-loose-sell,retail-cib-buy,retail-cib-sell,retail-new-buy,retail-new-sell,upc,sales-volume,genre,tcg-id,asin,epid,release-date
9683031,Pokemon Japanese Black Bolt,Escavalier #146,$4.65,,,$16.41,$18.00,$32.10,$42.00,$25.99,$19.00,,,$1.00,$5.09,,,,,,142,Pokemon Card,636500,,,2025-06-06
9647307,Pokemon Japanese Black Bolt,Escavalier #65,$1.50,,,,,,,,,,,,$1.69,,,,,,5,Pokemon Card,636419,,,2025-06-06
9861792,Pokemon Japanese Black Bolt,Escavalier [Master Ball] #65,$3.86,,,$15.41,$17.00,$18.00,$23.00,$14.00,$11.00,,,$0.90,$4.29,,,,,,19,Pokemon Card,637151,,,2025-06-06
9647513,Pokemon Japanese Black Bolt,Escavalier [Poke Ball] #65,$2.09,,,,,,,,,,,,$2.29,,,,,,1,Pokemon Card,637223,,,2025-06-06
9683062,Pokemon Japanese Black Bolt,Excadrill Ex #163,$1.90,,,$10.00,$11.00,$25.00,$33.00,$20.00,$15.00,,,,$2.09,,,,,,53,Pokemon Card,636517,,,2025-06-06
9683072,Pokemon Japanese Black Bolt,Excadrill Ex #171,$9.57,,,$23.36,$26.00,$40.00,$52.00,$34.99,$24.00,,,$2.80,$10.99,,,,,,163,Pokemon Card,636525,,,2025-06-06
9647292,Pokemon Japanese Black Bolt,Excadrill ex #49,$1.69,,,$13.10,$14.00,$40.13,$52.00,$32.00,$24.00,,,,$1.89,,,,,,33,Pokemon Card,636403,,,2025-06-06
9683067,Pokemon Japanese Black Bolt,Fennel #166,$3.23,,,$14.51,$16.00,$35.00,$46.00,$28.00,$21.00,,,,$3.59,,,,,,93,Pokemon Card,636520,,,2025-06-06
9647328,Pokemon Japanese Black Bolt,Fennel #85,$1.45,,,$12.02,$13.00,$36.62,$48.00,$29.00,$22.00,,,,$1.59,,,,,,8,Pokemon Card,636439,,,2025-06-06
9861824,Pokemon Japanese Black Bolt,Fennel [Master Ball] #85,,,,,,,,,,,,,,,,,,,0,Pokemon Card,,,,2025-06-06
9647532,Pokemon Japanese Black Bolt,Fennel [Poke Ball] #85,$2.11,,,$12.94,$14.00,$39.65,$52.00,$32.00,$24.00,,,,$2.29,,,,,,9,Pokemon Card,642817,,,2025-06-06
9647251,Pokemon Japanese Black Bolt,Foongus #10,$1.31,,,$11.80,$13.00,$35.89,$47.00,$29.00,$22.00,,,,$1.39,,,,,,8,Pokemon Card,636364,,,2025-06-06
9647439,Pokemon Japanese Black Bolt,Foongus #95,$5.87,,$8.50,$18.74,$21.00,$33.00,$43.00,$25.99,$20.00,,,$1.30,$6.49,,,$1.90,$9.39,,192,Pokemon Card,636449,,,2025-06-06
9861714,Pokemon Japanese Black Bolt,Foongus [Master Ball] #10,$3.87,,,$15.05,$17.00,$46.51,$60.00,$37.00,$28.00,,,$0.90,$4.29,,,,,,135,Pokemon Card,637100,,,2025-06-06
9647462,Pokemon Japanese Black Bolt,Foongus [Poke Ball] #10,$1.30,,,,,,,,,,,,$1.39,,,,,,4,Pokemon Card,637172,,,2025-06-06
9683048,Pokemon Japanese Black Bolt,Fraxure #151,$5.00,,,$25.46,$25.00,$25.50,$33.00,$20.25,$15.00,,,$1.10,$5.49,,,,,,158,Pokemon Card,636505,,,2025-06-06
9647313,Pokemon Japanese Black Bolt,Fraxure #71,$1.49,,,$12.08,$13.00,$36.79,$48.00,$29.00,$22.00,,,,$1.59,,,,,,7,Pokemon Card,636425,,,2025-06-06
9861800,Pokemon Japanese Black Bolt,Fraxure [Master Ball] #71,$3.07,,$6.50,$14.81,$16.00,$20.00,$26.00,$16.00,$12.00,,,,$3.39,,,$1.40,$7.19,,16,Pokemon Card,637156,,,2025-06-06
9647518,Pokemon Japanese Black Bolt,Fraxure [Poke Ball] #71,$6.30,,,,,,,,,,,$1.40,$6.89,,,,,,5,Pokemon Card,637228,,,2025-06-06
9683063,Pokemon Japanese Black Bolt,Genesect Ex #164,$2.42,,,$13.37,$15.00,$30.63,$40.00,$25.00,$18.00,,,,$2.69,,,,,,62,Pokemon Card,636518,,,2025-06-06
9683074,Pokemon Japanese Black Bolt,Genesect Ex #172,$18.89,,,$30.01,$33.00,$66.60,$87.00,$35.00,$40.00,,,$6.30,$20.99,,,,,,165,Pokemon Card,636526,,,2025-06-06
9647311,Pokemon Japanese Black Bolt,Genesect ex #69,$1.41,,,$11.97,$13.00,$36.43,$47.00,$29.00,$22.00,,,,$1.59,,,,,,40,Pokemon Card,636423,,,2025-06-06
9683011,Pokemon Japanese Black Bolt,Golett #128,$4.09,,,$15.51,$17.00,$28.45,$37.00,$24.99,$17.00,,,$0.90,$4.49,,,,,,143,Pokemon Card,636482,,,2025-06-06
9647288,Pokemon Japanese Black Bolt,Golett #45,$1.46,,,$12.04,$13.00,$36.67,$48.00,$29.00,$22.00,,,,$1.59,,,,,,7,Pokemon Card,636399,,,2025-06-06
9861761,Pokemon Japanese Black Bolt,Golett [Master Ball] #45,$1.62,,,$12.25,$13.00,$15.00,$20.00,$12.00,$9.00,,,,$1.79,,,,,,25,Pokemon Card,637133,,,2025-06-06
9647495,Pokemon Japanese Black Bolt,Golett [Poke Ball] #45,$1.85,,,,,,,,,,,,$1.99,,,,,,5,Pokemon Card,637205,,,2025-06-06
9683012,Pokemon Japanese Black Bolt,Golurk #129,$4.75,,,$17.00,$19.00,$29.80,$39.00,$26.99,$18.00,,,$1.00,$5.19,,,,,,141,Pokemon Card,636483,,,2025-06-06
9647289,Pokemon Japanese Black Bolt,Golurk #46,$1.02,,,$11.42,$13.00,$34.65,$45.00,$28.00,$21.00,,,,$1.09,,,,,,10,Pokemon Card,636400,,,2025-06-06
9861762,Pokemon Japanese Black Bolt,Golurk [Master Ball] #46,$4.09,,,$15.71,$17.00,$19.00,$25.00,$15.00,$11.00,,,$0.90,$4.49,,,,,,9,Pokemon Card,637134,,,2025-06-06
9647496,Pokemon Japanese Black Bolt,Golurk [Poke Ball] #46,$1.89,,,,,,,,,,,,$2.09,,,,,,5,Pokemon Card,637206,,,2025-06-06
9683016,Pokemon Japanese Black Bolt,Gurdurr #132,$4.27,,,$15.96,$18.00,$31.24,$41.00,$29.99,$19.00,,,$0.90,$4.69,,,,,,168,Pokemon Card,636486,,,2025-06-06
9647294,Pokemon Japanese Black Bolt,Gurdurr #51,$1.15,,,$11.61,$13.00,$35.25,$46.00,$28.00,$21.00,,,,$1.29,,,,,,20,Pokemon Card,636405,,,2025-06-06
9861767,Pokemon Japanese Black Bolt,Gurdurr [Master Ball] #51,$1.50,,,$12.09,$13.00,$36.85,$48.00,$29.00,$22.00,,,,$1.69,,,,,,13,Pokemon Card,637137,,,2025-06-06
9647499,Pokemon Japanese Black Bolt,Gurdurr [Poke Ball] #51,$1.94,,,$12.67,$14.00,$38.71,$50.00,$31.00,$23.00,,,,$2.09,,,,,,8,Pokemon Card,637209,,,2025-06-06
9683049,Pokemon Japanese Black Bolt,Haxorus #152,$7.51,,$10.50,$35.67,$39.00,$54.99,$71.00,$21.99,$33.00,,,$1.70,$8.29,,,$3.00,$11.99,,230,Pokemon Card,636506,,,2025-06-06
9647314,Pokemon Japanese Black Bolt,Haxorus #72,$1.82,,,$12.57,$14.00,$38.41,$50.00,$31.00,$23.00,,,,$1.99,,,,,,19,Pokemon Card,636426,,,2025-06-06
9861803,Pokemon Japanese Black Bolt,Haxorus [Master Ball] #72,$4.20,,,$16.63,$18.00,$27.00,$35.00,$22.00,$16.00,,,$0.90,$4.59,,,,,,28,Pokemon Card,637157,,,2025-06-06
9647519,Pokemon Japanese Black Bolt,Haxorus [Poke Ball] #72,$1.72,,,,,,,,,,,,$1.89,,,,,,5,Pokemon Card,637229,,,2025-06-06
9647259,Pokemon Japanese Black Bolt,Karrablast #9,$1.11,,,$11.55,$13.00,$35.07,$46.00,$28.00,$21.00,,,,$1.19,,,,,,9,Pokemon Card,636363,,,2025-06-06
9647438,Pokemon Japanese Black Bolt,Karrablast #94,$6.20,,,$18.72,$21.00,$59.01,$77.00,$26.00,$35.00,,,$1.40,$6.79,,,,,,172,Pokemon Card,636448,,,2025-06-06
9861713,Pokemon Japanese Black Bolt,Karrablast [Master Ball] #9,$4.25,,,$15.76,$17.00,$48.85,$64.00,$39.00,$29.00,,,$0.90,$4.69,,,,,,137,Pokemon Card,637099,,,2025-06-06
9647461,Pokemon Japanese Black Bolt,Karrablast [Poke Ball] #9,$1.43,,,$12.00,$13.00,$36.52,$47.00,$29.00,$22.00,,,,$1.59,,,,,,8,Pokemon Card,637171,,,2025-06-06
9683026,Pokemon Japanese Black Bolt,Krokorok #142,$4.80,,,$10.95,$12.00,$26.00,$34.00,$22.50,$16.00,,,$1.10,$5.29,,,,,,220,Pokemon Card,636496,,,2025-06-06
9647304,Pokemon Japanese Black Bolt,Krokorok #61,$1.45,,,$12.03,$13.00,$36.61,$48.00,$29.00,$22.00,,,,$1.59,,,,,,9,Pokemon Card,636415,,,2025-06-06
9861783,Pokemon Japanese Black Bolt,Krokorok [Master Ball] #61,$3.40,,,$14.75,$16.00,$45.51,$59.00,$36.00,$27.00,,,,$3.69,,,,,,9,Pokemon Card,637147,,,2025-06-06
9647509,Pokemon Japanese Black Bolt,Krokorok [Poke Ball] #61,$2.10,,,$12.78,$14.00,$39.08,$51.00,$31.00,$23.00,,,,$2.29,,,,,,8,Pokemon Card,637219,,,2025-06-06
9683027,Pokemon Japanese Black Bolt,Krookodile #143,$6.20,,$30.04,$33.00,$36.00,$62.07,$81.00,$27.49,$37.00,,,$1.40,$6.79,,,$9.90,$32.99,,186,Pokemon Card,636497,,,2025-06-06
9647315,Pokemon Japanese Black Bolt,Krookodile #62,$1.33,,,$11.86,$13.00,$36.07,$47.00,$29.00,$22.00,,,,$1.49,,,,,,10,Pokemon Card,636416,,,2025-06-06
9861786,Pokemon Japanese Black Bolt,Krookodile [Master Ball] #62,$4.26,,,$15.95,$18.00,$49.44,$64.00,$40.00,$30.00,,,$0.90,$4.69,,,,,,18,Pokemon Card,637148,,,2025-06-06
9647510,Pokemon Japanese Black Bolt,Krookodile [Poke Ball] #62,$1.66,,,$11.83,$13.00,$35.97,$47.00,$29.00,$22.00,,,,$1.79,,,,,,11,Pokemon Card,637220,,,2025-06-06
9683058,Pokemon Japanese Black Bolt,Kyurem Ex #160,$3.20,,,$15.17,$17.00,$20.00,$26.00,$16.00,$12.00,,,,$3.49,,,,,,56,Pokemon Card,636514,,,2025-06-06
9683068,Pokemon Japanese Black Bolt,Kyurem Ex #168,$33.89,,$26.81,$29.00,$31.58,$64.25,$84.00,$43.89,$39.00,,,$14.80,$36.99,,,$8.70,$28.99,,250,Pokemon Card,636522,,,2025-06-06
9647274,Pokemon Japanese Black Bolt,Kyurem ex #31,$1.45,,,$12.02,$13.00,$14.72,$19.00,$12.00,$9.00,,,,$1.59,,,,,,53,Pokemon Card,636385,,,2025-06-06
9681339,Pokemon Japanese Black Bolt,Lampent #101,$6.37,,,$15.00,$17.00,$31.99,$42.00,$24.75,$19.00,,,$1.40,$6.99,,,,,,149,Pokemon Card,636455,,,2025-06-06
9647258,Pokemon Japanese Black Bolt,Lampent #16,$1.41,,,$11.98,$13.00,$36.48,$47.00,$29.00,$22.00,,,,$1.59,,,,,,9,Pokemon Card,636370,,,2025-06-06
9861720,Pokemon Japanese Black Bolt,Lampent [Master Ball] #16,$3.58,,,$15.77,$17.00,$48.84,$63.00,$39.00,$29.00,,,$0.80,$3.89,,,,,,16,Pokemon Card,637106,,,2025-06-06
9647468,Pokemon Japanese Black Bolt,Lampent [Poke Ball] #16,$1.84,,,$12.56,$14.00,$38.41,$50.00,$31.00,$23.00,,,,$1.99,,,,,,9,Pokemon Card,637178,,,2025-06-06
9647335,Pokemon Japanese Black Bolt,Landorus #137,$5.24,,,$16.82,$19.00,$39.00,$51.00,$25.33,$23.00,,,$1.20,$5.79,,,,,,166,Pokemon Card,636491,,,2025-06-06
9647299,Pokemon Japanese Black Bolt,Landorus #56,$1.44,,,$12.01,$13.00,$36.58,$48.00,$15.00,$22.00,,,,$1.59,,,,,,12,Pokemon Card,636410,,,2025-06-06
9861776,Pokemon Japanese Black Bolt,Landorus [Master Ball] #56,$3.40,,,$14.74,$16.00,$45.52,$59.00,$36.00,$27.00,,,,$3.69,,,,,,17,Pokemon Card,637142,,,2025-06-06
9647504,Pokemon Japanese Black Bolt,Landorus [Poke Ball] #56,$1.52,,,$12.12,$13.00,$36.94,$48.00,$30.00,$22.00,,,,$1.69,,,,,,7,Pokemon Card,637214,,,2025-06-06
9682981,Pokemon Japanese Black Bolt,Larvesta #103,$5.50,,,$17.23,$19.00,$36.00,$47.00,$20.12,$22.00,,,$1.20,$6.09,,,,,,162,Pokemon Card,636457,,,2025-06-06
9647261,Pokemon Japanese Black Bolt,Larvesta #18,$1.49,,,$12.09,$13.00,$36.84,$48.00,$29.00,$22.00,,,,$1.59,,,,,,11,Pokemon Card,636372,,,2025-06-06
9861722,Pokemon Japanese Black Bolt,Larvesta [Master Ball] #18,$3.99,,,$15.85,$17.00,$49.11,$64.00,$39.00,$29.00,,,$0.90,$4.39,,,,,,16,Pokemon Card,637108,,,2025-06-06
9647470,Pokemon Japanese Black Bolt,Larvesta [Poke Ball] #18,$1.50,,,,,,,,,,,,$1.69,,,,,,5,Pokemon Card,637180,,,2025-06-06
9647249,Pokemon Japanese Black Bolt,Lilligant #7,$1.35,,,$11.89,$13.00,$36.16,$47.00,$29.00,$22.00,,,,$1.49,,,,,,13,Pokemon Card,636361,,,2025-06-06
9647453,Pokemon Japanese Black Bolt,Lilligant #92,$7.27,,$10.01,$20.30,$22.00,$62.97,$82.00,$26.99,$38.00,,,$1.60,$7.99,,,$2.80,$10.99,,157,Pokemon Card,636446,,,2025-06-06
9861711,Pokemon Japanese Black Bolt,Lilligant [Master Ball] #7,$11.72,,$17.37,$21.71,$24.00,$70.00,$91.00,$56.00,$42.00,,,$3.30,$12.99,,,$4.80,$18.99,,127,Pokemon Card,637097,,,2025-06-06
9647459,Pokemon Japanese Black Bolt,Lilligant [Poke Ball] #7,$2.00,,,$12.65,$14.00,$38.67,$50.00,$31.00,$23.00,,,,$2.19,,,,,,8,Pokemon Card,637169,,,2025-06-06
9681338,Pokemon Japanese Black Bolt,Litwick #100,$5.50,,,$13.50,$15.00,$105.88,$138.00,$25.99,$64.00,,,$1.20,$6.09,,,,,,139,Pokemon Card,636454,,,2025-06-06
9647257,Pokemon Japanese Black Bolt,Litwick #15,$0.99,,,$11.38,$13.00,$34.52,$45.00,$28.00,$21.00,,,,$1.09,,,,,,12,Pokemon Card,636369,,,2025-06-06
9861719,Pokemon Japanese Black Bolt,Litwick [Master Ball] #15,$4.40,,,$14.50,$16.00,$50.09,$65.00,$40.00,$30.00,,,$1.00,$4.79,,,,,,10,Pokemon Card,637105,,,2025-06-06
9647467,Pokemon Japanese Black Bolt,Litwick [Poke Ball] #15,$1.77,,,$12.32,$14.00,$37.57,$49.00,$30.00,$23.00,,,,$1.99,,,,,,14,Pokemon Card,637177,,,2025-06-06
9683030,Pokemon Japanese Black Bolt,Mandibuzz #145,$4.37,,,$7.22,$8.00,$11.50,$15.00,$10.00,$7.00,,,$1.00,$4.79,,,,,,144,Pokemon Card,636499,,,2025-06-06
9647305,Pokemon Japanese Black Bolt,Mandibuzz #64,$1.50,,,,,,,,,,,,$1.69,,,,,,5,Pokemon Card,636418,,,2025-06-06
9861790,Pokemon Japanese Black Bolt,Mandibuzz [Master Ball] #64,$3.51,,,$14.89,$16.00,$46.05,$60.00,$37.00,$28.00,,,$0.80,$3.89,,,,,,16,Pokemon Card,637150,,,2025-06-06
9647512,Pokemon Japanese Black Bolt,Mandibuzz [Poke Ball] #64,$1.55,,,,,,,,,,,,$1.69,,,,,,1,Pokemon Card,637222,,,2025-06-06
9647250,Pokemon Japanese Black Bolt,Maractus #8,$1.49,,,$12.08,$13.00,$36.80,$48.00,$29.00,$22.00,,,,$1.59,,,,,,13,Pokemon Card,636362,,,2025-06-06
9647437,Pokemon Japanese Black Bolt,Maractus #93,$3.84,,,$15.52,$17.00,$20.15,$26.00,$27.41,$12.00,,,$0.80,$4.19,,,,,,136,Pokemon Card,636447,,,2025-06-06
9861712,Pokemon Japanese Black Bolt,Maractus [Master Ball] #8,$10.62,,,$25.03,$28.00,$79.14,$103.00,$63.00,$47.00,,,$3.00,$11.99,,,,,,125,Pokemon Card,637098,,,2025-06-06
9647460,Pokemon Japanese Black Bolt,Maractus [Poke Ball] #8,$1.55,,,$11.77,$13.00,$35.79,$47.00,$29.00,$21.00,,,,$1.69,,,,,,8,Pokemon Card,637170,,,2025-06-06
9683060,Pokemon Japanese Black Bolt,Meloetta Ex #162,$3.36,,,$17.99,$20.00,$45.33,$59.00,$24.99,$27.00,,,,$3.69,,,,,,68,Pokemon Card,636516,,,2025-06-06
9683071,Pokemon Japanese Black Bolt,Meloetta Ex #170,$20.64,,,$24.74,$27.00,$67.95,$88.00,$54.00,$41.00,,,$6.90,$22.99,,,,,,167,Pokemon Card,636524,,,2025-06-06
9647290,Pokemon Japanese Black Bolt,Meloetta ex #47,$1.47,,,$11.94,$13.00,$36.34,$47.00,$29.00,$22.00,,,,$1.59,,,,,,41,Pokemon Card,636401,,,2025-06-06
9683053,Pokemon Japanese Black Bolt,Minccino #157,$6.24,,,$17.01,$19.00,$45.19,$59.00,$28.99,$27.00,,,$1.40,$6.89,,,,,,180,Pokemon Card,636511,,,2025-06-06
9647320,Pokemon Japanese Black Bolt,Minccino #77,$1.70,,,$12.37,$14.00,$37.75,$49.00,$30.00,$23.00,,,,$1.89,,,,,,16,Pokemon Card,636431,,,2025-06-06
9861814,Pokemon Japanese Black Bolt,Minccino [Master Ball] #77,$3.63,,,$15.06,$17.00,$46.60,$61.00,$37.00,$28.00,,,$0.80,$3.99,,,,,,14,Pokemon Card,637162,,,2025-06-06
9647524,Pokemon Japanese Black Bolt,Minccino [Poke Ball] #77,$1.99,,,$12.77,$14.00,$39.10,$51.00,$31.00,$23.00,,,,$2.19,,,,,,13,Pokemon Card,637234,,,2025-06-06
9683003,Pokemon Japanese Black Bolt,Munna #121,$5.52,,,$17.83,$20.00,$34.50,$45.00,$25.99,$21.00,,,$1.20,$6.09,,,,,,140,Pokemon Card,636475,,,2025-06-06
9647281,Pokemon Japanese Black Bolt,Munna #38,$1.00,,,$11.39,$13.00,$34.57,$45.00,$28.00,$21.00,,,,$1.09,,,,,,8,Pokemon Card,636392,,,2025-06-06
9861747,Pokemon Japanese Black Bolt,Munna [Master Ball] #38,$3.00,,$10.50,$14.18,$16.00,$50.00,$65.00,$40.00,$30.00,,,,$3.29,,,$3.00,$11.99,,22,Pokemon Card,637126,,,2025-06-06
9647488,Pokemon Japanese Black Bolt,Munna [Poke Ball] #38,$1.92,,,$12.79,$14.00,$39.12,$51.00,$31.00,$23.00,,,,$2.09,,,,,,15,Pokemon Card,637198,,,2025-06-06
9683004,Pokemon Japanese Black Bolt,Musharna #122,$5.01,,,$17.21,$19.00,$74.99,$97.00,$60.00,$45.00,,,$1.10,$5.49,,,,,,150,Pokemon Card,636476,,,2025-06-06
9647282,Pokemon Japanese Black Bolt,Musharna #39,$1.50,,,$12.09,$13.00,$36.85,$48.00,$29.00,$22.00,,,,$1.69,,,,,,9,Pokemon Card,636393,,,2025-06-06
9861749,Pokemon Japanese Black Bolt,Musharna [Master Ball] #39,$4.50,,,$16.28,$18.00,$50.55,$66.00,$40.00,$30.00,,,$1.00,$4.99,,,,,,12,Pokemon Card,637127,,,2025-06-06
9647489,Pokemon Japanese Black Bolt,Musharna [Poke Ball] #39,$1.86,,,$12.39,$14.00,$37.80,$49.00,$30.00,$23.00,,,,$2.09,,,,,,17,Pokemon Card,637199,,,2025-06-06
9683066,Pokemon Japanese Black Bolt,N's Plot #165,$6.72,,,$31.75,$35.00,$51.50,$67.00,$16.49,$31.00,,,$1.50,$7.39,,,,,,169,Pokemon Card,636519,,,2025-06-06
9647340,Pokemon Japanese Black Bolt,N's Plot #173,$48.99,,$40.00,$44.00,$48.00,$155.78,$203.00,$294.49,$93.00,,,$21.60,$53.99,,,$17.60,$43.99,,171,Pokemon Card,636527,,,2025-06-06
9647326,Pokemon Japanese Black Bolt,N's Plot #83,$1.50,,,$12.16,$13.00,$37.07,$48.00,$30.00,$22.00,,,,$1.69,,,,,,24,Pokemon Card,636437,,,2025-06-06
9861821,Pokemon Japanese Black Bolt,N's Plot [Master Ball] #83,,,,,,,,,,,,,,,,,,,0,Pokemon Card,,,,2025-06-06
9647530,Pokemon Japanese Black Bolt,N's Plot [Poke Ball] #83,$1.77,,,$13.18,$15.00,$40.40,$53.00,$32.00,$24.00,,,,$1.99,,,,,,12,Pokemon Card,645991,,,2025-06-06
9682990,Pokemon Japanese Black Bolt,Palpitoad #108,$4.63,,,$16.47,$18.00,$20.00,$26.00,$34.99,$12.00,,,$1.00,$5.09,,,,,,140,Pokemon Card,636462,,,2025-06-06
9647266,Pokemon Japanese Black Bolt,Palpitoad #23,$1.04,,,,,,,,,,,,$1.09,,,,,,5,Pokemon Card,636377,,,2025-06-06
9861727,Pokemon Japanese Black Bolt,Palpitoad [Master Ball] #23,$3.40,,$6.50,$14.86,$16.00,$45.88,$60.00,$37.00,$28.00,,,,$3.69,,,$1.40,$7.19,,18,Pokemon Card,637113,,,2025-06-06
9647475,Pokemon Japanese Black Bolt,Palpitoad [Poke Ball] #23,$1.69,,,,,,,,,,,,$1.89,,,,,,5,Pokemon Card,637185,,,2025-06-06
9682984,Pokemon Japanese Black Bolt,Panpour #105,$5.59,,,$17.51,$19.00,$30.00,$39.00,$25.99,$18.00,,,$1.20,$6.19,,,,,,136,Pokemon Card,636459,,,2025-06-06
9647263,Pokemon Japanese Black Bolt,Panpour #20,$1.05,,,$11.47,$13.00,$34.79,$45.00,$28.00,$21.00,,,,$1.19,,,,,,11,Pokemon Card,636374,,,2025-06-06
9861724,Pokemon Japanese Black Bolt,Panpour [Master Ball] #20,$3.80,,,$15.30,$17.00,$17.50,$23.00,$14.00,$11.00,,,$0.80,$4.19,,,,,,24,Pokemon Card,637110,,,2025-06-06
9647472,Pokemon Japanese Black Bolt,Panpour [Poke Ball] #20,$1.49,,,$12.09,$13.00,$36.85,$48.00,$29.00,$22.00,,,,$1.59,,,,,,7,Pokemon Card,637182,,,2025-06-06
9647247,Pokemon Japanese Black Bolt,Pansage #4,$0.99,,,,,,,,,,,,$1.09,,,,,,3,Pokemon Card,636358,,,2025-06-06
9647450,Pokemon Japanese Black Bolt,Pansage #89,$5.03,,,$17.13,$19.00,$43.49,$57.00,$23.31,$26.00,,,$1.10,$5.49,,,,,,140,Pokemon Card,636443,,,2025-06-06
9861708,Pokemon Japanese Black Bolt,Pansage [Master Ball] #4,$3.26,,$8.80,$10.00,$11.00,$48.20,$63.00,$39.00,$29.00,,,,$3.59,,,$1.90,$9.69,,134,Pokemon Card,637094,,,2025-06-06
9647456,Pokemon Japanese Black Bolt,Pansage [Poke Ball] #4,$1.82,,,$12.16,$13.00,$37.07,$48.00,$30.00,$22.00,,,,$1.99,,,,,,9,Pokemon Card,637166,,,2025-06-06
9683032,Pokemon Japanese Black Bolt,Pawniard #147,$4.11,,$8.99,$15.74,$17.00,$27.40,$36.00,$13.75,$16.00,,,$0.90,$4.49,,,$2.00,$9.89,,139,Pokemon Card,636501,,,2025-06-06
9647308,Pokemon Japanese Black Bolt,Pawniard #66,$2.15,,,,,,,,,,,,$2.39,,,,,,5,Pokemon Card,636420,,,2025-06-06
9861793,Pokemon Japanese Black Bolt,Pawniard [Master Ball] #66,$3.40,,,$14.74,$16.00,$45.53,$59.00,$36.00,$27.00,,,,$3.69,,,,,,7,Pokemon Card,637152,,,2025-06-06
9647514,Pokemon Japanese Black Bolt,Pawniard [Poke Ball] #66,$1.87,,,$12.76,$14.00,$39.04,$51.00,$31.00,$23.00,,,,$2.09,,,,,,7,Pokemon Card,637224,,,2025-06-06
9647248,Pokemon Japanese Black Bolt,Petilil #6,$1.19,,,$11.69,$13.00,$35.53,$46.00,$28.00,$21.00,,,,$1.29,,,,,,18,Pokemon Card,636360,,,2025-06-06
9681334,Pokemon Japanese Black Bolt,Petilil #91,$7.00,,,$7.50,$8.00,$24.52,$32.00,$25.75,$15.00,,,$1.50,$7.69,,,,,,139,Pokemon Card,636445,,,2025-06-06
9861710,Pokemon Japanese Black Bolt,Petilil [Master Ball] #6,$4.00,,$7.50,$15.59,$17.00,$43.50,$57.00,$35.00,$26.00,,,$0.90,$4.39,,,$1.70,$8.29,,136,Pokemon Card,637096,,,2025-06-06
9647458,Pokemon Japanese Black Bolt,Petilil [Poke Ball] #6,$1.98,,,$11.47,$13.00,$34.79,$45.00,$28.00,$21.00,,,,$2.19,,,,,,9,Pokemon Card,637168,,,2025-06-06
9683050,Pokemon Japanese Black Bolt,Pidove #153,$8.03,,,$23.78,$26.00,$42.00,$55.00,$25.99,$25.00,,,$1.80,$8.79,,,,,,230,Pokemon Card,636507,,,2025-06-06
9647316,Pokemon Japanese Black Bolt,Pidove #73,$1.50,,,$12.09,$13.00,$36.85,$48.00,$29.00,$22.00,,,,$1.69,,,,,,15,Pokemon Card,636427,,,2025-06-06
9861805,Pokemon Japanese Black Bolt,Pidove [Master Ball] #73,$4.19,,,$15.84,$17.00,$49.15,$64.00,$39.00,$29.00,,,$0.90,$4.59,,,,,,13,Pokemon Card,637158,,,2025-06-06
9647520,Pokemon Japanese Black Bolt,Pidove [Poke Ball] #73,$2.09,,,,,,,,,,,,$2.29,,,,,,6,Pokemon Card,637230,,,2025-06-06
9647324,Pokemon Japanese Black Bolt,Pokegear 3.0 #81,$1.55,,,,,,,,,,,,$1.69,,,,,,4,Pokemon Card,636435,,,2025-06-06
9861819,Pokemon Japanese Black Bolt,Pokegear 3.0 [Master Ball] #81,,,,,,,,,,,,,,,,,,,0,Pokemon Card,,,,2025-06-06
9647528,Pokemon Japanese Black Bolt,Pokegear 3.0 [Poke Ball] #81,$2.74,,,$13.82,$15.00,$42.50,$55.00,$34.00,$26.00,,,,$2.99,,,,,,5,Pokemon Card,645990,,,2025-06-06
9647329,Pokemon Japanese Black Bolt,Prism Energy #86,$2.00,,,$12.79,$14.00,$39.13,$51.00,$31.00,$23.00,,,,$2.19,,,,,,21,Pokemon Card,636440,,,2025-06-06
9861825,Pokemon Japanese Black Bolt,Prism Energy [Master Ball] #86,,,,,,,,,,,,,,,,,,,0,Pokemon Card,,,,2025-06-06
9647533,Pokemon Japanese Black Bolt,Prism Energy [Poke Ball] #86,$1.77,,,$12.61,$14.00,$38.54,$50.00,$31.00,$23.00,,,,$1.99,,,,,,19,Pokemon Card,637647,,,2025-06-06
9647327,Pokemon Japanese Black Bolt,Professor's Research: Professor Juniper #84,$1.81,,,,,,,,,,,,$1.99,,,,,,4,Pokemon Card,,,,2025-06-06
9861823,Pokemon Japanese Black Bolt,Professor's Research: Professor Juniper [Master Ball] #84,,,,,,,,,,,,,,,,,,,0,Pokemon Card,,,,2025-06-06
9647531,Pokemon Japanese Black Bolt,Professor's Research: Professor Juniper [Poke Ball] #84,,,,,,,,,,,,,,,,,,,0,Pokemon Card,,,,2025-06-06
9683007,Pokemon Japanese Black Bolt,Reuniclus #125,$4.79,,,$17.22,$19.00,$38.75,$50.00,$21.75,$23.00,,,$1.10,$5.29,,,,,,133,Pokemon Card,636479,,,2025-06-06
9647285,Pokemon Japanese Black Bolt,Reuniclus #42,$1.50,,,$12.09,$13.00,$36.84,$48.00,$29.00,$22.00,,,,$1.69,,,,,,13,Pokemon Card,636396,,,2025-06-06
